OBJECTID,TRAIL_ID,TRAIL_NAME,TRAIL_CLSS,SURF_MAT,ENGINEERED,WIDTH,FENCED,WHEEL_ACC,CONDITION,INST_YEAR,INST_DATE,LIGHT,OWNER,MAINT,STATUS,COMMENTS,ADDDATE,MODDATE,SOURCE,SACC,FCODE,CODE,WALKING,HIKING,BIKING,ATV,SNOWMOBILE,SEASON,COLLECTED,UPDATED,TCT,RAIL,NATURE,ET_SOURCE,SECT_NAME,ASSOCN,DATASOURCE,OFFICIAL,NAME_APP,PLOW,GLOBALID,LEN,Shape__Length
104615,1806,UNKNOWN NAME,PRIMARY,Natural,No,1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,through field,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,859b0e7b-ee0e-4dfa-8f5f-4a3e7a1b8185,121.780249415656,121.780249417584
104616,1808,UNKNOWN NAME,PRIMARY,Gravel,No,1,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2c3f46b7-c1be-4cb1-ad5e-29f6d9453974,67.4466866606326,67.4466866613537
104617,1809,UNKNOWN NAME,PRIMARY,Asphalt,No,1.8,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,4e7deba0-3501-4379-9056-c7e67bc82eda,171.725962172838,171.725962174252
104618,1077,UNKNOWN NAME,PRIMARY,Asphalt,No,2,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,several raised areas,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,cb2caddf-821f-4d18-bb9f-86e9cf2715b1,205.130237309852,205.130237308779
104619,1078,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,not maintained foot path,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,dafd8ed2-4435-4f45-84bd-c51690fd005e,181.866885141734,181.866885140555
104620,1391,UNKNOWN NAME,PRIMARY,Gravel,No,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail/access road/driveway,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,8e10383f-ad47-4b05-9e40-38cd669962f5,150.496423727499,150.49642372733
104621,1093,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail not maintained-footpath,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,cfb75997-7f8f-4e79-8301-6489e61366eb,148.937366985229,148.93736698607
104622,1095,UNKNOWN NAME,PRIMARY,Asphalt,No,2.2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail to school,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c5d55c56-6317-4dfc-9070-6b3ce39e724a,16.3883551337702,16.3883551348088
104623,1096,UNKNOWN NAME,SECONDARY,Asphalt,No,2,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,partially fenced,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,908606b7-34dd-4e6f-85bf-57403e11cc81,67.2546634878327,67.2546634878188
104624,1097,UNKNOWN NAME,SECONDARY,Asphalt,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,80b02e8e-52fc-462b-8b6c-0e4aff31fef3,83.8868462035414,83.8868462021469
104625,1098,UNKNOWN NAME,TERIARY,Gravel,No,1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,leads to prov. housing auth. building,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,84608c7b-5fce-4cdc-a5dc-61d4b1831d5d,18.2906906745125,18.2906906753434
104626,1099,UNKNOWN NAME,PRIMARY,Asphalt,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,30620ad8-b39b-4ac0-acdb-33a61bc0ec57,116.476554335479,116.47655433502
104627,1100,UNKNOWN NAME,SECONDARY,Asphalt,No,1.6,Yes,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,57220b03-d3b3-4314-a885-85421cd494e0,69.2664882139391,69.2664882132684
104628,1101,UNKNOWN NAME,PRIMARY,Asphalt,No,2.2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,9f7ea9d4-189c-40a1-86b1-b7dcc0a09ef6,148.791218968354,148.79121896545
104629,1102,UNKNOWN NAME,PRIMARY,Asphalt,No,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,238b4aba-3532-48ee-96ce-3344869ceb73,341.349766654745,341.349766657078
104630,1914,UNKNOWN NAME,SECONDARY,Asphalt, ,3.1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,to ball field,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,883d9970-8057-4194-b5cd-0f503d289f6b,8.43854569928458,8.43854569890311
104631,1915,UNKNOWN NAME,TERIARY,Gravel, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,peagravel around playground -some weed,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b44972d5-8d96-40c4-b002-f4be258578fd,33.470378407874,33.4703784069981
104632,1916,UNKNOWN NAME,PRIMARY,CRDS,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,entrance to play structure,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b2ddec03-b0e4-48fe-8a18-e688335ba6b2,3.77200904211019,3.7720090431017
104633,1918,UNKNOWN NAME,PRIMARY,Gravel, ,1.2,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,washout/lack of surf. material-undefined,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,23256f37-878d-427d-ad30-8e1b652374ed,4.79264769025367,4.79264768972654
104634,1919,UNKNOWN NAME,PRIMARY,Asphalt, ,1.6,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,part of drainage sluice- broken areas,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c3d36fae-cc5e-45e4-81ae-d57710e351f2,9.34420296648934,9.34420296631667
104635,1921,UNKNOWN NAME,SECONDARY,Concrete, ,1.8,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,00204351-ef6f-4270-905b-9f45b41c910e,17.6810746727179,17.6810746725948
104636,1922,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,NA,DECOMISSIONED,former trail-grass,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,dbca2ab8-44d2-43d1-9709-fa783d590858,48.4416178663118,48.4416178648861
104637,2070,UNKNOWN NAME, ,CRDS, ,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor wahout near bridge,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,dc1c29eb-d99a-466d-bdae-e72c941b23ba,331.085467416513,331.085467414418
104638,1509,UNKNOWN NAME, ,Gravel,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,terminates at ball diamond,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,53c336ba-7d5f-4be4-9bef-9d4e76a4f519,139.45007254813,139.450072548538
104639,1510,UNKNOWN NAME, ,CRDS,No,1.3,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access fr parking lot g-rail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,1a5ef034-9fc1-4ce3-8566-7182142ee815,9.11568997906642,9.1156899787546
104640,1511,UNKNOWN NAME, ,Asphalt,No,4.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access to dock/deck/,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,cdb6c8a2-d585-43ef-979c-6f692844eab3,18.7107678850166,18.7107678837897
104641,1512,UNKNOWN NAME, ,Gravel,No,1.4,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,accessbto picnic sites,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d7563231-3f27-494c-8e84-6ed0e73abbed,84.3746743211135,84.3746743222472
104642,2075,UNKNOWN NAME,TERIARY,Natural,No,2.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,UN,INFORMAL CROSSING, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,fc2ca2b0-51e8-4890-b0a9-1790a24bc913,336.969851751387,336.969851750632
104643,2077,UNKNOWN NAME,TERIARY,CRDS, ,2.6,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,DECOMISSIONED,weedy /- believed former playground,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7026dc7d-8da9-4ed1-b80c-1158abbfa461,58.4262060932038,58.4262060934435
104644,2078,UNKNOWN NAME, ,CRDS, ,1,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown- undefined width- to playgroun,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,cf6e7165-65a0-4e50-83ff-ae9db539f801,20.5742528979276,20.5742528974363
104645,2079,UNKNOWN NAME, ,CRDS, ,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,some surf. weed -sides overgrn at 1 area,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,905e8fe0-29bb-4331-95ae-52ccf2ab65e6,101.854216449934,101.854216451225
104646,2080,UNKNOWN NAME, ,CRDS, ,1.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly overgrwn/weeds-undefined,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,4f89e145-f923-41d3-b46d-8e5a43c522c8,53.2965764393526,53.2965764382505
104647,2081,UNKNOWN NAME, ,CRDS, ,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown/weeds,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,97fad24e-ff73-4661-8761-8ef267a1e7b1,41.4861003192938,41.4861003189843
104648,2082,UNKNOWN NAME, ,Asphalt, ,0.9,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly heaved 1 end-heave/cracks thruout,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,60870daf-1599-4bc3-b69b-d2045526866b,49.4332979584755,49.4332979587331
104649,2083,UNKNOWN NAME,TERIARY,Asphalt, ,1,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,DECOMISSIONED,leads from b/ball crt to back of parcel-,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,31ed7062-af52-46e4-9fe4-3570f8daadf4,42.1049037652173,42.1049037635386
104650,1763,UNKNOWN NAME,TERIARY,CRDS,No,0.8,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,raised rocks -undefined width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,dc756c1a-cc3f-4c51-a07d-0495665bdd23,16.6721266793381,16.6721266793381
104651,1764,UNKNOWN NAME,SECONDARY,Asphalt, ,3.1,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,cracks/heaves throughout,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3c51b323-2bb8-46c4-9b76-cb4bff90beb5,108.899046903174,108.899046902248
104652,1774,UNKNOWN NAME,SECONDARY,WOOD, ,6.9,No,,GOOD,0,,Yes,Halifax Regional Municipality,HRM,ACTIVE,pier/boardwalk,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,1a355b66-3096-4a1a-a902-fc2da0730807,94.1445667219453,94.1445667203483
104653,1930,UNKNOWN NAME, ,CRDS, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,13131260-a27c-47c8-842d-ad38b9daf73d,144.773087893539,144.773087895043
104654,1931,UNKNOWN NAME, ,CRDS,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,36884900-1dee-43c5-bb67-32abd97998af,76.4224138648727,76.4224138656697
104655,1932,UNKNOWN NAME, ,Asphalt,No,1.6,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,31e13580-17fe-4985-ace9-c936dc7dcdf0,226.386654337528,226.386654336029
104656,1245,UNKNOWN NAME,PRIMARY,CRDS,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,0d1a7e64-fbc0-401c-8ef2-01adb2d3ba60,65.4491461523292,65.4491461519902
104657,2062,UNKNOWN NAME, ,Asphalt, ,1.5,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,UN,ACTIVE,broken edges-damaged missing asphalt,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3abd904b-b6f8-4b47-a903-328ce580893a,39.5664046943954,39.5664046942539
104658,2063,UNKNOWN NAME, ,Asphalt, ,1.9,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,fenced 1 side-leads to sportfield,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,01e35b83-2112-4989-a5e6-36d013d0114b,108.010706357632,108.010706359653
104659,2064,UNKNOWN NAME, ,Asphalt, ,1.6,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,leads to sportfield,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d6a5d744-67ab-45eb-9040-92fe11047b30,111.308457317024,111.308457317637
104660,1934,UNKNOWN NAME, ,Gravel,No,1.2,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,appears unfinished-3-6in. rock-uneven,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b909faf5-de56-4b47-aa67-dfd0b57e3d32,26.4154141047925,26.4154141043821
104661,1936,UNKNOWN NAME, ,Gravel, ,1.5,Yes,,GOOD,0,,No,Halifax Regional Municipality,UN,ACTIVE, around end of sportfield-fence 1 side,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,fa2dbb5e-b84e-4591-b099-09d6da9393ec,86.550035887546,86.5500358883347
104662,1937,UNKNOWN NAME, ,Asphalt, ,1.9,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,UN,ACTIVE,broken edges along most of trail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,75531ae8-21a4-4196-bbef-b990299a5cf0,221.313937563802,221.313937563493
104663,1938,UNKNOWN NAME, ,Asphalt, ,1.6,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,to sportfield,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,238aa64c-c437-4d37-9ae0-00ca29349438,14.2000495588686,14.2000495587061
104664,2065,UNKNOWN NAME,TERIARY,Natural,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,UN,INFORMAL CROSSING,undefined width -mowed to approx 5m,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3c4ac943-8c9d-46d1-a9ac-d78265c4d4e0,202.746017205231,202.746017204435
104665,2066,UNKNOWN NAME, ,Asphalt, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a7a5173e-a851-4ba7-bead-3593ca36d1fa,8.86589438053006,8.86589437949959
104666,2067,UNKNOWN NAME, ,Gravel, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7b578062-2779-4f74-a70c-9347e26abb6a,51.7753651150024,51.7753651156399
104667,2068,UNKNOWN NAME, ,CRDS, ,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,9896cb8d-3f63-448f-980d-9a021eb4561a,259.218637880527,259.218637880307
104668,2069,UNKNOWN NAME, ,CRDS, ,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,6536c735-c9e3-438e-b28b-9cc05c4eada3,89.912443378617,89.9124433783167
104669,1545,UNKNOWN NAME,SECONDARY,Natural,No,0.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown path to lake,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,dcebb68e-52c1-45dd-9b68-3bee0176d99e,61.4886396274507,61.4886396271868
104670,1546,UNKNOWN NAME,PRIMARY,Asphalt,No,1.2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"old looking asphalt, moss growing",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2214d6e9-f7e8-4bc8-8ee3-074489336f46,47.7095300442497,47.7095300450525
104671,1547,UNKNOWN NAME,SECONDARY,Natural,No,1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,looks maintained by residents,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c9fb695f-79dd-4390-a4e7-e7343fa90f09,37.8588346531895,37.8588346516836
104672,1549,UNKNOWN NAME,PRIMARY,Natural,No,2,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,water commission,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,fad5a83e-1ead-473e-b080-95f32a04f3cc,73.4177552136717,73.417755213452
104673,1780,UNKNOWN NAME,SECONDARY,Asphalt, ,1.7,No,,GOOD,0,,Yes,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2d0933b8-406e-4e05-abe7-2addb893e4f3,60.0276855232098,60.0276855249829
104674,1782,UNKNOWN NAME,PRIMARY,Concrete, ,1.4,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,irregular slabs/minor heaves/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c6953cd1-faa4-4e7a-a8e5-db281bf4e8dd,32.6326654457819,32.6326654465983
104675,1785,UNKNOWN NAME,SECONDARY,WOOD,Yes,2,No,,GOOD,0,,No,Private,HRM,ACTIVE,bozrdwalk,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2936fe10-5fad-45e2-adb7-2fc53cbdef93,13.0511831746311,13.0511831742151
104676,1939,UNKNOWN NAME,TERIARY,Natural,No,1,No,,POOR,0,,No,Halifax Regional Municipality,HRM,INFORMAL CROSSING, worn access to/from private property,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,19a9b954-e19a-4235-bbbd-e2ec403c4e34,90.4248913173241,90.4248913178433
104677,1940,UNKNOWN NAME, ,Gravel,No,2,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"exposed rocks,gated access",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3d4a1bf1-ed45-4025-9854-a66158b1cbf9,70.7008034828406,70.7008034817059
104678,1943,UNKNOWN NAME,TERIARY,Gravel, ,2.1,No,,GOOD,0,,No,Halifax Regional Municipality,UN,ACTIVE,to school -wood rail at  1 section,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,33caf4a6-ec33-4c89-b465-848124091b45,188.021393542787,188.021393543123
104679,1944,UNKNOWN NAME, ,CRDS,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c9a09fa6-1e3c-488a-88ce-3c04ed0576db,27.6850720150525,27.685072015234
104680,1951,UNKNOWN NAME,PRIMARY,Asphalt, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c5f869ef-0919-44b9-9c7e-9081338f0e97,14.1111584147952,14.11115841449
104681,1952,UNKNOWN NAME,PRIMARY,Asphalt, ,1.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/cracks- gravel on surface,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,20937b49-392e-43fb-8320-ec7966185889,180.76597226234,180.765972259304
104682,1954,UNKNOWN NAME,SECONDARY,Gravel,No,1,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,raised rocks-lack of surface material,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c210060e-d55b-4bda-98ec-42dbc1ab348e,52.0529190522063,52.0529190512849
104683,1955,UNKNOWN NAME,SECONDARY,Asphalt, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown w/weed,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,f0069cd0-8e0f-479e-886c-941d32718d77,78.1022655487597,78.1022655462863
104684,1956,UNKNOWN NAME,TERIARY,Natural,No,0.8,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,gravel/grass -low surface at asph. trail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2acd277a-103e-4103-90ee-ec2d3918773f,9.26760988529998,9.26760988629017
104685,1957,UNKNOWN NAME,SECONDARY,CRDS,No,1.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly overgrown -undefined width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e4a65445-a6cc-4832-b387-cc7606f8bc86,141.381820050384,141.381820052487
104686,2086,CARL MORASH MEMORIAL PARK WALKWAY,SECONDARY,CRDS, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,Partnership,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d3450868-1e70-48f0-8421-f5c06c298747,56.8938918792827,56.8938918802411
104687,2087,UNKNOWN NAME, ,CRDS, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,Partnership,ACTIVE,to clubhose and field,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,0ac02cf5-10ca-403c-88e9-3ef504fa9c93,46.6662684598259,46.6662684628644
104688,2088,ARNOLD WHITWORTH PARK WALKWAY,PRIMARY,Natural, ,1.5,No,,POOR,0,,No,Halifax Regional Municipality,NA,DECOMISSIONED,former trail completely overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b1c3fb51-433f-4401-a167-1d4a0c66beb8,106.138249070269,106.138249070316
104689,1079,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,unmaintained footpath,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,432105d8-3dd2-47d5-939f-d9a1947ebbcc,105.085039917267,105.085039916402
104690,1080,UNKNOWN NAME,TERIARY,CRDS,No,0.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,abenaki club area,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c867181c-d881-499d-8d58-f36caa9eafd4,80.6917367967066,80.6917367950619
104691,1081,UNKNOWN NAME,TERIARY,CRDS,No,0.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,abenaki club area,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e7560416-5e57-4856-a623-9742715a4be2,41.5547351861931,41.5547351858822
104692,1082,UNKNOWN NAME,SECONDARY,Asphalt,No,1.4,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,leads to unmaintained foot path,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7d607baf-630e-48a0-8fcc-f005ba782459,65.4395985078358,65.4395985082389
104693,1088,UNKNOWN NAME,SECONDARY,CRDS,No,1.5,Yes,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"partially fenced,badly overgrown",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d52d5db4-ba70-4ffb-8245-b5ae587e0bb9,161.595524650165,161.595524651993
104694,1089,UNKNOWN NAME,PRIMARY,Asphalt,No,1.8,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,street to street assoc with park,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,847c1a4b-1aa3-463b-8cb5-0e8eadaa19e9,127.313218197447,127.313218199
104695,1090,UNKNOWN NAME,TERIARY,CRDS,No,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail to sportsfield,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,4001addb-9bae-4388-9eed-d6493b50d843,26.4865180248777,26.4865180248515
104696,1091,UNKNOWN NAME,SECONDARY,Asphalt,No,1.3,Yes,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail to sportsfield,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d2993357-ef72-4794-8666-32e75d066702,45.2669777171229,45.2669777171449
104697,1092,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,not maintained foot path,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,ec58e369-d955-4d04-a78c-776c6abee800,288.57876780018,288.578767795167
104698,1188,UNKNOWN NAME,SECONDARY,CRDS,No,1.8,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown with weeds-irregular width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,ec077dab-d95e-4dfa-b75b-227d51936ae0,66.0404160273218,66.0404160284819
104699,1196,UNKNOWN NAME,SECONDARY,Asphalt,No,1.6,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,209bcd6a-fe1e-4b8f-8696-36534ecf4b32,58.1835603046352,58.1835603056122
104700,1197,UNKNOWN NAME,SECONDARY,Asphalt,No,1.5,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,damaged/heaved,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7d248ed3-57cf-4552-b948-287336335748,46.0044864499803,46.0044864521262
104701,1378,UNKNOWN NAME,PRIMARY,Asphalt,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7bcc2066-f235-4d0e-9508-e21a76ad0503,53.5299812664766,53.529981267513
104702,1379,UNKNOWN NAME,PRIMARY,Asphalt,No,1.5,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,some recent repairs,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,81590b40-0bf3-4013-aa00-e57736de4e03,160.120922038003,160.120922037507
104703,1382,UNKNOWN NAME,PRIMARY,Natural,No,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,water comm,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7292e1b8-a2eb-41bf-b5c8-398612e38e62,185.655096402835,185.655096401805
